index_banco,datetime,username,text,ae,pc,pop
19648,2022-03-31 13:31:46 utc,felipe davila,"brasília é uma grande distorção:

<u+0001f4b0> pib per capita de brasília: r$ 86 mil

<u+0001f4b0> pib per capita de sp: 48 mil

faz sentido um lugar que só produz burocracia ter quase o dobro da riqueza por pessoa do maior polo econômico do país?

<u+0001f9f5>",1,0,0
5581,2022-10-25 23:58:14 utc,lulaoficial,o brasil tem artistas excepcionais que aqui são desprezados porque temos um governo que não gosta de cultura. não existe país democrático sem investimento em cultura. e o governo tem que investir na cultura porque é um setor que gera muito emprego.,0,0,0
23386,2022-10-16 14:28:32 utc,vera lucia,"bolsonaro ultrapassou todos os limites. sua declaração sobre ter ""pintado um clima"" com meninas é uma demonstração do machismo e violência da ultra direita contra as mulheres. não é à toa que um de seus maiores apoiadores seja um assediador de menores como gabriel monteiro.",1,0,0
21855,2022-05-05 18:05:09,sofia manzano,"fascismo se alimenta do que há de pior, por isso odeiam a cultura. 
esse veto à lei aldir blanc é mais uma amostra do que o governo bolsonaro é: fascista, ignorante, criminoso e de destruição nacional em todas as áreas.",0,0,0
28935,2019-09-17 02:55:58 utc,soraya thronicke,"@kibe_lokkoo @ailtonbenedito coerência é tudo! parabéns e obrigada por compreenderem. estamos aqui levantando as bandeiras que nos elegeram, e são as mesmas bandeiras do pr @jairbolsonaro. disso não abro mão.",0,0,0
28115,2021-04-09 01:23:22 utc,soraya thronicke,"*4.249 mortes;
*caso henry;
*kit intubação;
*vacinas;
*patentes;
*decreto armas;
*cpi covid-19;
*stf etc etc etc

**indutores de sono <u+0001f64f><u+0001f3fc><u+0001f64f><u+0001f3fc><u+0001f64f><u+0001f3fc>",0,0,0
954,2022-05-17 08:47:52 utc,jairbolsonaro,". brasil designado pelos eua como aliado extra-otan;

. acordo de cooperação com os eua para promoção de fluxos bilaterais de comércio e investimento; @mapa_brasil @minfraestrutura",0,0,0
20740,2022-10-25 20:31:40 utc,sofia manzano,seguimos firmes.,0,0,0
14766,2020-06-12 20:56:18 utc,ciro gomes,"temos que enfrentar com urgência três questões: a 1ª é enfrentar o genocídio em função da condição irracional, anticientífica e assassina com a qual o governo está tratando a pandemia; a 2ª é proteger o tecido econômico; e a 3ª é defender a democracia. #deverdaesperança",1,0,0
21831,2022-05-17 02:35:27 utc,sofia manzano,@nedjalves é isso aí. revolução é só amor.,0,0,0
8541,2021-02-24 13:55:11 utc,lulaoficial,"duvido que os empresários desse país tenham sido tratados por um presidente com mais respeito e fidalguia do que eu tratei. 

eu oferecia o que o empresário precisa: mercado. por isso o pib crescia, o varejo crescia. 

hoje o que temos são 14 milhões de desempregados. #lulano247",0,0,0
901,2022-05-25 22:04:59 utc,jairbolsonaro,"- por outro lado, nossos agentes das forças de segurança arriscam suas vidas diariamente para o total oposto: combater o crime e proteger inocentes. é para cumprir a lei, não por diversão, que eles enfrentam todos os tipos de obstáculos, inclusive a demonização de parte da mídia.",1,0,0
16267,2022-02-01 23:04:06 utc,leonardo pericles,"sem isso, ""combatemos"" superficialmente o racismo, sem lutar contra as suas causas. há outro caminho! mas passa pela confiança em nosso povo e colocá-lo a ir às ruas aos milhões!
#justicaparamoise 
#vidasnegrasimportam",0,0,0
11347,2022-05-27 13:20:16 utc,ciro gomes,"o maior erro de leitura da pesquisa datafolha é vê-la como o fim da disputa quando, na verdade, ela indica apenas o início. muita água ainda vai rolar. quem queimar na largada vai se arrepender amargamente. <u+0001f923><u+0001f923><u+0001f923>",0,0,0
27348,2022-09-30 20:08:04 utc,soraya thronicke,o mentiroso.,0,0,0
14136,2020-08-24 13:06:02,ciro gomes,@mazitapnd o povo brasileiro continua sem resposta... #bolsonarocovarde,0,0,0
16597,2019-11-08 19:53:23,leonardo pericles,"lula sairá da prisão por determinação da justiça. um passo importante. não nós esqueçamos dos demais, 5 mil na mesma situação de lula e outros mais de 300 mil q sequer passaram por um julgamento, a maioria deles pretos e pobres q são tratados como apenas mais uma pessoa qualquer",0,0,0
14100,2020-08-27 18:07:35 utc,ciro gomes,@ricardo18549585 boa! <u+0001f339><u+270a> #ciroemangabeira,0,0,0
14821,2020-06-06 01:13:55 utc,ciro gomes,temos que dizer: #bolsonarogenocida!,1,0,0
17898,2020-04-20 13:11:10 utc,simone tebet,"@luiz_antonio_bf assessoria: é mentira que a senadora teria apoiado boicote à mp do contrato verde amarelo. a notícia de o antagonista foi desvirtuada. na nota, a senadora havia dito esperar que as questões sejam resolvidas para votar e aprovar a mp"".",0,0,0
19141,2022-09-15 10:00:24 utc,felipe davila,"o que funciona muito bem e precisamos levar para o resto do brasil: o espírito das cooperações, do cooperativismo.

é algo fundamental para que o pequeno agricultor tenha acesso a tecnologia de ponta, comercialização e armazenagem de seus produtos.",0,0,0
6121,2022-09-28 15:53:26 utc,lulaoficial,"no espírito santo, o time do lula é @casagrande_es e @ricardoferraco para o governo. e no senado é @senadorarose! #brasildaesperança #equipelula",0,0,0
23251,2020-03-25 00:34:58 utc,sofia manzano,"isso é genocídio 
#forabolsomaro",1,0,0
23180,2020-07-01 12:23:12 utc,sofia manzano,#brequedosapp todo apoio aos entregadores de aplicativos,0,0,0
3086,2020-03-04 21:06:18 utc,jairbolsonaro,@abrahamweint é inacreditável!,0,0,0
10133,2018-08-21 17:08:54,lulaoficial,"se por um lado nos dedicamos a colocar o povo pobre nos bancos da universidade, o atual governo se empenhou em destruir postos de trabalho e fechar o mercado para entrada desses jovens, que hoje caminham sem horizonte de um futuro melhor. #recadodolula",0,1,0
16023,2022-10-13 18:09:36 utc,leonardo pericles,"1. pelos direitos dos trabalhadores! fim do desemprego!

hj mts buscam emprego e ñ conseguem. a reforma trabalhista, ao invés de resolver a crise, aprofundou ela. garantir o direito dos trabalhadores e gerar empregos através das demandas da população é uma proposta da up.",0,0,0
9480,2019-09-04 17:11:18 utc,lulaoficial,"apesar de tudo, ao longo da história criamos a petrobrás, a eletrobrás, o bndes e as grandes siderúrgicas hidrelétricas; os bancos públicos que financiam a agricultura, a habitação e o ensino; a rede federal e estadual de universidades, a embrapa, o inpe, o inpa,a serviço do país",0,0,0
19988,2021-10-30 23:29:02 utc,felipe davila,"9<u+20e3> aproveitar os ganhos da globalização

o mundo tem muito a oferecer ao <u+0001f1e7><u+0001f1f7> - basta estarmos abertos para isso.

que tal preparar o país para receber os investimentos de critério esg (ambiental, social e de governança)? o potencial é enorme, e só depende de reformas responsáveis.",0,0,0
919,2022-05-23 19:23:37 utc,jairbolsonaro,@_jiaoguilherme - borutos <u+0001f44d>,0,0,0
28207,2021-02-09 02:19:41 utc,soraya thronicke,"@vim_seu @josemaranhaopb @aroldeoliveira não, senhor.",0,0,0
23208,2020-04-09 00:24:05 utc,sofia manzano,"@tercalivre evidente que ninguém vai acreditar, vocês só falam mentiras.",0,0,0
16221,2022-04-30 15:25:07 utc,leonardo pericles,"quem vai usar aí, a capa da nossa pré-campanha?",0,0,0
16945,2022-09-09 01:04:59 utc,simone tebet,"@mdb_nacional @micheltemer diálogo, equilíbrio e paz. é disso que o brasil mais precisa. @micheltemer",0,0,0
28123,2021-04-04 18:17:16 utc,soraya thronicke,@fabiana92804732 @israelinbrazil <u+0001f60d><u+0001f60d>,0,0,0
12274,2021-10-13 17:20:32 utc,ciro gomes,continuo achando que lula não foi apenas um dos maiores responsáveis por sua desestabilização - pois passou anos  falando mal de você durante seus governos - como também fez movimentos erráticos que resultaram em sua queda.,0,0,0
14142,2020-08-22 17:39:05 utc,ciro gomes,@thais_rmaschio oi! #festivalturmaboa,0,0,0
13240,2021-01-08 23:30:53 utc,ciro gomes,"@felipemhlins feliz aniversário, @felipemhlins! muita saúde, amor e força para seguirmos na luta pelo nosso país. forte abraço!",0,0,0
7092,2022-06-07 19:27:43 utc,lulaoficial,"mesmo assim defenderei até o fim a liberdade de imprensa. minha solidariedade aos profissionais que hoje enfrentam agressões verbais e físicas, vazamentos de dados pessoais, ameaças de morte e outras formas de violência. a verdade será sempre maior que as fake news e o ódio.",0,0,0
8924,2020-07-09 13:31:35 utc,lulaoficial,"1 - a lava jato poderia ter sido um grande instrumento de combate à corrupção. as pessoas que cometeram crimes eram concursadas e estavam na petrobras há 30 anos. o moro, inclusive, que manteve sobre sua tutela o youssef desde o banestado, sabia de muitas coisas e permitiu.",0,0,0
1832,2021-05-27 10:36:56 utc,jairbolsonaro,"- apesar de todas as dificuldades causadas por medidas restritivas radicais, irracionais e irresponsáveis, nossos esforços para, além de combater o vírus, garantir a dignidade dos brasileiros que precisam trabalhar, hoje se traduzem em quase 1 milhão de empregos gerados em 2021.",0,0,0
8707,2020-10-16 14:13:38 utc,lulaoficial,@carlos_garridof @mariadopt_ <u+270a>,0,0,0
14824,2020-06-05 23:32:07 utc,ciro gomes,"haverá a hora em que vamos precisar de todo mundo nas ruas, mas nesse momento não podemos dar o sinal trocado. o bolsonaro está chamando as pessoas para sair do isolamento porque ele é da morte, é cruel. não podemos nos confundir com ele. #ciroeticonoinsta",1,0,0
29375,2019-06-29 11:47:06 utc,soraya thronicke,"mara, você é um exemplo de superação e principalmente de fé! que deus te abençoe! muito obrigada! <u+0001f64f><u+0001f3fc>",0,0,0
28638,2019-11-07 05:24:29 utc,soraya thronicke,"@portimeu_br você! ele é mais um servidor público, como eu como muitos. chega disso!",0,0,0
9187,2020-04-01 18:19:45,lulaoficial,o bolsonaro só está preocupado em manter os fanáticos dele. ele não está preocupado em orientar o povo. a câmara e o senado vão ter que intervir cada vez mais. quando é que esse dinheiro vai começar a chegar na casa das pessoas?,0,1,0
12010,2021-12-19 11:54:55 utc,ciro gomes,"a @theeconomist destaca que o modelo adotado em sobral deveria ser exemplo para o mundo e que desencadeou melhorias em todo o ceará. nenhum estado viu o seu desempenho escolar crescer tão rápido  em 2019, 12 das 20 melhores escolas primárias do país eram cearenses!",0,0,0
16329,2022-01-19 01:31:30 utc,leonardo pericles,@vinistone_up dale!,0,0,0
13653,2020-10-26 01:00:45 utc,ciro gomes,"@datenaoficial muita saúde, meu querido. que você se recupere logo <u+0001f64f>",0,0,0
23808,2022-03-25 00:50:16 utc,vera lucia,"@roxodanilo que lindo, compa! muito obrigada <u+2665><u+fe0f><u+2665><u+fe0f><u+2665><u+fe0f>",0,0,0
13586,2020-10-30 13:25:29 utc,ciro gomes,@chico_dangelo @pdt_nacional @delmartharocha a #martharochaprefeita tem coragem e preparo para mudar essa realidade triste e revoltante do rio de janeiro.,0,0,0
6873,2022-07-10 14:24:42 utc,lulaoficial,"nosso companheiro marcelo arruda comemorava o seu aniversário de 50 anos com a família e amigos, em paz, em foz do iguaçu. filiado ao partido dos trabalhadores, sua festa tinha como tema o pt e a esperança no futuro; com a alegria de um pai que acabou de ter mais uma filha.",0,0,0
15003,2020-04-07 21:49:56 utc,ciro gomes,"(...) aí , meu irmão, sei não... estão ensinando ao povo o caminho do desespero e de sua óbvia consequência!",0,0,0
15131,2019-11-06 12:23:25 utc,ciro gomes,@rheringerartes <u+2764><u+fe0f>,0,0,0
22213,2022-02-04 00:05:52 utc,sofia manzano,"@dimitravulcana @caue_ce estamos organizando. assim que tivermos a programação, envio para você. e divulgaremos por aqui também.",0,0,0
21181,2022-09-07 00:58:58 utc,sofia manzano,"<u+0001f64b><u+0001f3fd><u+200d><u+2642><u+fe0f>uma das normas fundamentais do novo parlamento será a obrigatoriedade da realização de plebiscitos e referendos sobre temas de interesse nacional e popular. 
(+)",0,1,0
20966,2022-09-27 01:31:08 utc,sofia manzano,"assessor de bolsonaro é alvo de investigações da polícia federal, por transações suspeitas no gabinete do palácio do planalto para pagamento de gastos de bolsonaro e michelle.
o discurso anticorrupção do governo bolsonaro é uma grande farsa!",1,0,0
11466,2022-05-05 15:48:00 utc,ciro gomes,"o juro interno alto não tem influência alguma sobre preços administrados pelo governo (gasolina, diesel, gás  de cozinha, energia elétrica e querosene de aviação). tampouco tem poder sobre preços que sofrem influência do mercado internacional.",0,0,0
27360,2022-09-30 03:10:17 utc,soraya thronicke,"aquele pessoal que adora comprar tudo com dinheiro vivo vai ter problema sim (com o imposto único federal) <u+0001f440>
#sorayanaglobo #debatenaglobo",0,0,0
27765,2022-08-05 21:14:06 utc,soraya thronicke,@uniaobrasil44 @marcoscintra <u+0001f44f><u+0001f3fc><u+0001f44f><u+0001f3fc><u+0001f44f><u+0001f3fc>,0,0,0
11441,2022-05-11 19:29:41 utc,ciro gomes,"sem a minha candidatura, a polarização aumentaria em um momento em que lula estagnou e bolsonaro se sustenta. porque a resiliência do genocida é menos ilógica do que aparenta. ela está fortemente ancorada no antipetismo. (...)",1,0,0
21400,2022-08-10 14:25:15,sofia manzano,"enquanto lula promete a reforma administrativa para os empresários da fiesp, a nossa candidatura reafirma o compromisso com os servidores e servidoras públicas de todo o país.
precisamos dar um basta a retirada de direitos e  aos ataques contra o serviço público!",0,0,0
29924,2019-03-26 12:44:16 utc,soraya thronicke,"@damaresalves amém, ministra! este é o governo também da sensatez. acreditamos muito na sua competência e no seu trabalho.",0,0,0
11053,2022-07-21 22:07:19 utc,ciro gomes,"é preciso muita paixão, muita energia e coragem para enfrentar o que está errado em nosso país. porque é muito poderosa a força reativa que nos amarra nesse atraso, nessa estagnação. #cironafiesp",0,0,0
19871,2022-02-09 17:53:33 utc,felipe davila,"o populismo assola o brasil e o continente.

é preciso acabar com esse ciclo de péssimos políticos.

eleger uma agenda verdadeiramente liberal é a chave para a melhora econômica do brasil.",1,0,0
8718,2020-10-16 14:12:15 utc,lulaoficial,"seis anos atrás o brasil conquistava o respeito e a admiração mundial, ao ser declarado fora do mapa mundial da fome da onu. depois do golpe contra a presidenta dilma, o país deu marcha a ré.",0,0,0
4889,2018-07-08 23:35:39,jairbolsonaro,"caso a pec da ""bengala"" não tivesse sido aprovada e dilma impedida, esse petista do trf-4 hoje seria ministro do stf. cabe hoje ao lula contar com a eleição de alguém que lhe garanta o indulto para 2019. e todos sabem quem são estes possíveis!",0,0,0
5274,2022-12-12 17:53:27 utc,lulaoficial,"a democracia enfrenta um desafio no mundo. na américa latina, europa e eua, inimigos da democracia se organizam e se movimentam. o combate, portanto, precisa ser nas trincheiras da governança global, com tecnologias avançadas e uma legislação internacional mais dura e eficiente.",0,0,0
17017,2022-08-29 01:39:07 utc,simone tebet,"fui a primeira presidente da comissão de combate à violência contra a mulher no @senadofederal. ali, vi coisas inimagináveis. uma a cada três mulheres sofrem violência dentro ou fora de casa, mas a maior violência acontece contra crianças menores de 14 anos.",0,0,0
4345,2019-01-08 09:32:22 utc,jairbolsonaro,"em menos de duas semanas de governo, mais uma reunião para ouvir cada um dos ministros sobre os planos, propostas de enxugamento das pastas e medidas de rápida implementação. nosso país não pode mais esperar. logo, novidades na linha que o brasileiro sempre exigiu! bom dia!",0,0,0
3875,2019-05-20 19:11:03 utc,jairbolsonaro,"como dito na semana passada, temos a intenção de destinar grande parte ou todo o valor da multa da petrobrás acordada com a lava jato ao ministério da educação, equivalente a r$ 2,5 bilhões. o dinheiro, que retorna ao brasil, pode ser aplicado em áreas sem ligação à petrolífera.",0,0,0
995,2022-05-09 13:48:39 utc,jairbolsonaro,@govbrazil @funaioficial <u+0001f1e7><u+0001f1f7>,0,0,0
13365,2020-12-04 18:03:52 utc,ciro gomes,"@andy_carlos já enviei <u+0001f339> compartilhem em suas redes sociais, nos grupos de whatsapp, vamos divulgar e debater o projeto nacional de desenvolvimento!",0,0,0
28169,2021-03-19 00:35:48 utc,soraya thronicke,@recalleleitoral vcs não prestam.,0,0,0
27901,2022-03-07 00:40:59 utc,soraya thronicke,"@wallace_msilva @arthurmoledoval interprete o texto, leia antes de se manifestar.",0,0,0
11330,2022-05-31 15:35:17 utc,ciro gomes,o bolsonaro foi eleito porque as pessoas votaram pra protestar contra as contradições monstruosas sob o ponto de vista moral e econômico do pt e do lula. (...),1,0,0
21740,2022-06-08 16:48:20 utc,sofia manzano,"jornada de trabalho de 30h sem redução salarial. 
reforço do programa de merenda escolar com a produção da agricultura familiar. 
taxação da exportação de commodities do agronegócio. 
concurso público para os cargos da saúde e educação. 
taxação de grandes fortunas e propriedades",0,0,0
23817,2022-03-14 19:20:13 utc,vera lucia,@roxodanilo <u+2665><u+fe0f><u+2665><u+fe0f><u+2665><u+fe0f>,0,0,0
19733,2022-03-11 17:56:33 utc,felipe davila,"o brasileiro sofreu muito com a inflação nos anos 80 e 90.

apenas com o plano real - e as inúmeras reformas que o acompanharam - que o nosso dinheiro passou a ter valor novamente.

não tem outro jeito para sair da crise: precisamos encarar nossas reformas atrasadas.",0,0,0
24992,2020-03-21 23:16:04 utc,vera lucia,"rio de janeiro (rj).
#panelacodeaniversario #forabolsonaro",0,0,0
23691,2022-06-22 16:43:40,vera lucia,"a classe trabalhadora, os povos originários e a juventude não devem apoiar o novo governo, mas sim se organizar de forma independente e retomar as grandes mobilizações de 2021.",0,0,0
16371,2021-10-03 11:54:14 utc,leonardo pericles,"quando tirarmos o genocida essa turma d direita ""arrependida"" vai ser a favor d revogar a reforma d previdência, trabalhista e ec 95? tirar bolsonaro e manter a atual política econômica e o neoliberalismo é igual tomar cloroquina para tratar covid, ineficaz e fatal #forabolsonaro",0,0,0
7923,2021-09-22 14:14:54 utc,lulaoficial,@uczai @patriqueuiliam voltou!,0,0,0
6768,2022-07-28 15:19:06,lulaoficial,bolsonaro as vezes diz que não tem corrupção no governo dele. parece que ele não conhece a família que tem. nós vamos fazer um revogaço dos sigilos que ele criou.,0,0,0
12558,2021-07-08 12:54:50 utc,ciro gomes,"o debate dos problemas  nacionais está tão tenso e distorcido, e a percepção  dos fatos políticos tão contaminada, que uma declaração singela do senador omar aziz, retirada do contexto, é capaz de gerar uma nota tão grave - e sem foco - como a emitida pelo ministério da defesa.",0,0,0
22018,2022-03-22 02:10:14 utc,sofia manzano,"e no seu estado, como você vota?",0,0,0
14443,2020-07-19 22:15:56 utc,ciro gomes,"@jujuca1987 vamos juntos, @jujuca1987! <u+2764><u+fe0f> o apoio e a energia de todas e todos da #turmaboa fortalecem nossa luta! <u+0001f339><u+270a>",0,0,0
8764,2020-09-22 13:21:27 utc,lulaoficial,"é hoje, às 17h. acompanhe ao vivo! #equipelula",0,0,0
1202,2022-03-25 14:06:23 utc,jairbolsonaro,@minfraestrutura <u+0001f1e7><u+0001f1f7>,0,0,0
11820,2022-02-01 22:50:14 utc,ciro gomes,"quem é que ganha 3 milhões e 600 mil reais por 11 meses de trabalho aqui no brasil? agora, a grande pergunta, que continua sem resposta, é por que a consultoria americana resolveu pagar essa fortuna pro moro? #cirogames",0,0,0
5329,2022-11-28 10:40:13 utc,lulaoficial,"bom dia. hoje tem brasil! <u+0001f1e7><u+0001f1f7> acompanho o jogo em brasília, onde hoje tenho reunião com @geraldoalckmin para seguirmos trabalhando na transição e preparação do novo governo. uma ótima semana para todos.",0,0,0
27639,2022-08-29 02:26:38 utc,soraya thronicke,@douggabrielrp <u+2764><u+2764><u+2764><u+2764><u+0001f609> #equipesoraya44,0,0,0
20012,2021-10-21 01:56:34 utc,felipe davila,"em uma votação histórica, a câmara rejeitou o substitutivo da pec que enfraqueceria o ministério público e o combate à corrupção.

a bancada do @partidonovo30  brigou do início ao fim. desde a ccj com a atuação do @gilson__marques   até a mobilização no plenário. 

parabéns!",1,0,0
9140,2020-04-15 22:09:51,lulaoficial,é preciso também cobrar a dívida das grandes empresas. vocês tão vendo que o louro josé da havan já vai pegar a lei do bolsonaro pra mandar o povo embora e pagar só 30% do salário?! eu queria saber quanto esse cara deve pra receita...,0,1,0
8655,2020-11-08 19:00:24 utc,lulaoficial,"bora, companheira! recife é 13!",0,0,0
19810,2022-02-23 19:53:54 utc,felipe davila,"em alagoas pagam inteira:
<u+0001f9f9> garis
<u+0001f477> pedreiros
<u+0001f4f1> motoristas de aplicativos

em alagoas pagam meia-entrada:
<u+0001f4bc> advogados

no brasil, o estado acentua desigualdades.",0,0,0
4041,2019-04-04 14:37:04 utc,jairbolsonaro,"@sf_moro seja bem vindo, ministro! <u+0001f44d><u+0001f3fb>",0,0,0
14152,2020-08-20 13:16:56 utc,ciro gomes,"atenção! converso daqui a pouco, às 10h30, com @datenaoficial na @rbandeirantes. o nosso encontro das 12h mudou de horário. avise pra todo mundo e acompanhe a entrevista!",0,0,0
22949,2021-01-15 21:22:08 utc,sofia manzano,@rodrigomaia @davialcolumbre tem que iniciar o impeachment agora. #impeachmentbolsonarourgente,0,0,0
21445,2022-08-03 22:02:22 utc,sofia manzano,"banco central independente escancara seu papel de banco do mercado financeiro. 
elevar a taxa de juros não é medida de combate à inflação, serve para intensificar a transferência de recursos públicos para o mercado financeiro via dívida pública. 
além de ser recessiva.",0,0,0
10762,2022-08-28 00:11:11 utc,ciro gomes,<u+2705> e revitalizar a indústria brasileira para diminuir a nossa dependência de produtos importados;,0,0,0
29724,2019-04-30 02:56:42 utc,soraya thronicke,deus acima de tudo no comando deste governo.,0,0,0
7381,2022-04-19 21:21:21 utc,lulaoficial,"não acredito que surja a terceira via. acho que vai ser uma eleição da polarização, mas não temos que temer isso. tivemos um jogo polarizado entre o flamengo e o são paulo domingo, entre o liverpool e o manchester city, na inglaterra. a polarização sempre existiu.",0,0,0
20671,2022-11-03 21:28:37,sofia manzano,@brasil247 essa criminosa fugitiva não vai ficar impune. anistia não para todos eles.,0,0,0
22614,2021-03-29 18:24:10 utc,sofia manzano,precisamos acabar com a política militar.,0,0,0
7252,2022-05-07 15:31:30 utc,lulaoficial,"se os trabalhadores não têm dinheiro para comprar, os empresários não tem para quem vender. isso leva ao que assistimos hoje: o fechamento de fábricas em são paulo, na bahia, na zona franca de manaus e outras regiões, e multinacionais deixando o brasil. #vamosjuntospelobrasil",0,0,0
20912,2022-09-29 15:41:53,sofia manzano,"voto útil é votar 21, pois não podemos nos contentar com as alternativas reformistas, que propõem a derrota do governo bolsonaro por meio de um grande pacto de conciliação nacional entre os movimentos populares e os golpistas, entre a classe trabalhadora e seus exploradores.",0,1,0
20847,2022-10-03 14:57:40,sofia manzano,"retroceder a porca institucionalidade brasileira em séculos;perseguir a população negra, pobre, lgbt, quilombola, tradicional; acabar com a ciência, o pensamento crítico e o mínimo de liberdade democrática que ainda temos. faremos o balanço crítico na hora certa 
agora é lula 13",0,0,0
5865,2022-10-13 14:22:34 utc,lulaoficial,"a merenda escolar não tem reajuste. a parte que cabe ao governo federal é de r$ 0,36 por criança. o que dá para comer com r$ 0,36? é essa falta de humanidade que nós temos que combater.",0,0,0
17343,2022-06-07 12:59:47 utc,simone tebet,"eu e o deputado federal @baleia_rossi pedimos ao presidente do mdb-rs, @fabiobrancors, e ao ex-governador germano @rigotto para avançar nas discussões com o psdb e o ex-governador @eduardoleite_, com vistas à formação de uma aliança estadual e nacional. estamos confiantes!",0,0,0
17908,2020-04-20 12:57:20 utc,simone tebet,"@adevaldosilvas1 assessoria: é mentira que a senadora teria apoiado boicote à mp do contrato verde amarelo. a notícia de o antagonista foi desvirtuada. na nota, a senadora havia dito esperar que as questões sejam resolvidas para votar e aprovar a mp"".",0,0,0
3877,2019-05-20 11:12:51 utc,jairbolsonaro,@iedjabezerra oi! <u+0001f44d><u+0001f3fb><u+0001f1e7><u+0001f1f7>,0,0,0
19676,2022-03-23 19:12:52,felipe davila,"o estado tem contribuído para acentuar a desigualdade, funcionando como um ""robin hood às avessas"".

explico:

<u+0001f4b0> o estado tira dos mais pobres pelos impostos
<u+0001f4b8> com esses impostos, paga salários exorbitantes a um grupo

isso precisa mudar!",0,1,0
13700,2020-10-21 20:49:10 utc,ciro gomes,"@delmartharocha vamos nessa, turma boa! acompanhar a live da nossa futura prefeita do rio de janeiro, @delmartharocha <u+0001f339><u+270a>",0,0,0
27248,2022-10-14 01:24:24 utc,soraya thronicke,"@izavpmm @majorolimpio boa noite, pessoal já está na hora de parar! agradeço a todos vocês pelo carinho!!!",0,0,0
16105,2022-09-19 01:21:23 utc,leonardo pericles,@gabimrch posso ser legal por aqui também <u+0001f609>,0,0,0
20240,2021-06-08 19:40:36 utc,felipe davila,"@josie_melo @dannielduque @clp_brasil valeu, @josie_melo! o @dannielduque é fera.",0,0,0
22329,2021-12-19 12:35:02 utc,sofia manzano,"@pcp_pt josé dias coelho, presente!",0,0,0
27204,2022-10-18 01:15:19 utc,soraya thronicke,@sqlove_ @capitaocontar <u+0001f60d><u+0001f60d><u+0001f60d>,0,0,0
14753,2020-06-15 23:23:16,ciro gomes,o bolsonaro está em pânico e quer criar uma crise política e fazer o golpe. mas a condição objetiva para fazer o golpe internamente não existe e a condição internacional também não é dada. #ciroeivo,1,0,0
23987,2021-12-19 15:37:53,vera lucia,"chamamos a classe trabalhadora e a juventude a não votar em kast e, além disso, combater essa candidatura. é fundamental que enfrentemos as propostas reacionárias de kast e o grande empresariado com mobilizações e também com o voto contra kast no segundo.",0,0,0
20407,2021-03-29 14:31:59 utc,felipe davila,"o chavismo criou coletivos defensores da revolução e, depois, institucionalizou milícias. no brasil, o que tentam fazer com a pm não é diferente. e piora: a presidente da ccj joga lenha na fogueira e não tem condição mental e moral de estar lá.",1,0,0
8251,2021-06-24 01:20:18 utc,lulaoficial,"hoje o stf decidiu que o moro foi parcial.

580 dias. tive dois momentos difíceis na prisão. a morte do meu irmão vavá e do meu neto arthur. 

quando eu tava preso na ditadura, minha mãe morreu e pude me despedir dela. 

mas não deixaram me despedir do meu irmão.",1,0,0
28220,2021-01-23 20:10:22 utc,soraya thronicke,"@josenildo000420 @fiocruz já vi que vc não me acompanha, querido. outros precisam desse conselho, eu não. ajude-nos cobrando-os, okay??",0,0,0
21982,2022-03-29 13:40:08 utc,sofia manzano,"esses dias me perguntaram: se eu for eleita presidente da república, quem eu indicarei para o stf. 
a resposta:",0,0,0
13939,2020-09-09 01:40:52,ciro gomes,"o nosso povo está passando a situação mais grave da história. esse socorro, que é o auxílio emergencial, vai cair pra r$ 300 reais para o brasileiro viver o mês todinho, pagando aluguel, conta do celular, comida, remédio... essa gente tem uma pedra no lugar do coração!",0,1,0
8248,2021-06-24 02:34:57 utc,lulaoficial,2 - sou filho de uma família religiosa. minha mãe não teria tido força de criar oito filhos sozinha se não fosse a fé dela. não tinha feijão na panela e ela falava: amanhã vai ter. a minha família não tinha como dar certo se não fosse a fé que minha mãe tinha.,0,0,0
29442,2019-06-17 01:48:07 utc,soraya thronicke,não vamos nos cansar de cobrar...,0,0,0
23422,2022-09-24 23:19:11 utc,vera lucia,"felipe d'avila acredita que mais capitalismo vai resolver as mazelas sociais criadas pelo capitalismo! soraya e a ideia fantasiosa que investimos demais em educação! só se escuta absurdos nesse debate! todos defendemos os interesses dos capitalistas.

#debatenosbt",0,0,0
11061,2022-07-21 17:47:22 utc,ciro gomes,"o economista @andreroncaglia, com sua sensibilidade, foi ao cerne da questão.",0,0,0
21061,2022-09-19 11:20:40 utc,sofia manzano,@brandaozin21 @serraeduardopcb,0,0,0
816,2022-06-07 02:02:17 utc,jairbolsonaro,@monark - kkkkkkkk.,0,0,0
11527,2022-04-26 14:14:29 utc,ciro gomes,"isso vira um lucro exorbitante e pasmem, não pagam imposto sobre os lucros e dividendos!",0,0,0
5844,2022-10-14 14:57:17 utc,lulaoficial,"bolsonaro não governa o brasil. negligenciou a saúde, não comprou a vacina contra a covid quando pode. quando tivemos a h1n1 em 2010, em apenas 3 meses vacinamos 88 milhões de pessoas.",0,0,0
2138,2020-11-25 22:34:15 utc,jairbolsonaro,@govbr @embrapa <u+0001f91d><u+0001f1e7><u+0001f1f7>,0,0,0
15418,2018-10-01 02:36:36,ciro gomes,as constituições nasceram para frear a prepotência dos poderosos. elas precisam ser respeitadas e estão a serviço do povo! #cironarecord #ciro12 #ovotonarecord,0,0,0
13346,2020-12-08 17:36:33 utc,ciro gomes,@mazitapnd <u+0001f60c><u+0001f339>,0,0,0
